p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,player_name,market_value_eur,market_value_text
joshbrownhill,2020,27,27,2964,33,34,3813,43,19-12-1995,178.3333333,69.0,England,Medium/Medium,Midfielder,25,0.0,0.0,0.0,0.0,0.0,21.69621801,3.0,3.0,0.0,0.0,0.0,Josh Brownhill,10000000,€10.00m
joshmurphy,2018,43,63,1893,29,33,1893,29,24-02-1995,173.0,67.0,England,High/Medium,Midfielder,23,0.0,0.0,0.0,0.0,0.0,22.38631428,3.5,3.0,0.0,0.0,0.0,Josh Murphy,1800000,€1.80m
joshonomah,2020,90,373,408,11,24,450,16,27-04-1997,184.1666667,75.16666667,England,Medium/Medium,Midfielder,23,0.0,0.0,0.0,0.0,0.0,22.1617084,3.0,3.0,0.0,0.0,0.0,Josh Onomah,300000,€300k
joshuaking,2016,9,153,2837,36,36,10802,141,15-01-1992,182.0,76.66666667,Norway,Medium/Medium,Forward,24,0.0,0.0,0.0,0.0,0.0,23.14535282,3.0,2.0,0.0,0.0,0.0,Joshua King,1500000,€1.50m
joshuaking,2017,7,153,2581,33,33,10802,141,15-01-1992,182.0,76.66666667,Norway,Medium/Medium,Forward,25,2837.0,36.0,78.80555556,9.0,36.0,23.14535282,3.0,2.0,0.0,153.0,9.0,Joshua King,1500000,€1.50m
joshuaking,2018,35,153,3095,35,35,10802,141,15-01-1992,182.0,76.66666667,Norway,Medium/Medium,Forward,26,5418.0,69.0,78.52173913,8.0,34.5,23.14535282,3.0,2.0,0.0,306.0,7.0,Joshua King,1500000,€1.50m
joshuaking,2019,102,153,2098,26,26,10802,141,15-01-1992,182.0,76.66666667,Norway,Medium/Medium,Forward,27,8513.0,104.0,81.85576923,17.0,34.66666667,23.14535282,3.0,2.0,0.0,459.0,35.0,Joshua King,1500000,€1.50m
josipdrmic,2019,152,410,772,21,25,772,21,08-08-1992,182.3333333,79.16666667,Switzerland,Medium/Medium,Forward,27,0.0,0.0,0.0,0.0,0.0,23.81278638,3.0,2.0,0.0,0.0,0.0,Josip Drmic,250000,€250k
juanfoyth,2018,79,360,986,12,23,1064,16,12-01-1998,187.0,69.0,Argentina,Medium/High,Defender,20,0.0,0.0,0.0,0.0,0.0,19.73176242,3.5,1.0,0.0,0.0,0.0,Juan Foyth,15000000,€15.00m
juanfoyth,2019,227,360,78,4,11,1064,16,12-01-1998,187.0,69.0,Argentina,Medium/High,Defender,21,986.0,12.0,82.16666667,79.0,12.0,19.73176242,3.5,1.0,0.0,360.0,79.0,Juan Foyth,15000000,€15.00m
julienngoy,2017,46,64,24,1,3,93,6,02-11-1997,185.0,72.0,Belgium,Medium/Low,Forward,20,0.0,0.0,0.0,0.0,0.0,21.03725347,2.5,2.0,0.0,0.0,0.0,Julien Ngoy,400000,€400k
juninhobacuna,2018,48,48,1489,21,26,1489,21,07-08-1997,180.3333333,74.83333333,Netherlands,Medium/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,23.01140149,3.0,3.0,0.0,0.0,0.0,Juninho Bacuna,2200000,€2.20m
kadeemharris,2018,12,12,426,13,26,426,13,08-06-1993,175.0,68.0,England,High/Medium,Midfielder,25,0.0,0.0,0.0,0.0,0.0,22.20408163,3.5,3.0,0.0,0.0,0.0,Kadeem Harris,125000,€125k
kaihavertz,2020,19,63,1604,27,31,1604,27,11-06-1999,187.4,80.0,Germany,Medium/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,22.77984758,3.0,3.0,0.0,0.0,0.0,Kai Havertz,55000000,€55.00m
kalvinphillips,2020,60,60,2558,29,29,2558,29,02-12-1995,177.6666667,72.0,England,Medium/High,Midfielder,25,0.0,0.0,0.0,0.0,0.0,22.80975328,3.5,3.0,0.0,0.0,0.0,Kalvin Phillips,6000000,€6.00m
kamilgrosicki,2016,32,155,962,12,12,1116,15,08-06-1988,180.0,78.0,Poland,Medium/Low,Midfielder,28,0.0,0.0,0.0,0.0,0.0,24.07407407,2.5,3.0,0.0,0.0,0.0,Kamil Grosicki,250000,€250k
kamilgrosicki,2020,74,155,154,3,10,1116,15,08-06-1988,180.0,78.0,Poland,Medium/Low,Midfielder,32,962.0,12.0,80.16666667,32.0,12.0,24.07407407,2.5,3.0,0.0,155.0,32.0,Kamil Grosicki,250000,€250k
karldarlow,2017,21,204,950,10,35,3325,35,08-10-1990,187.5,80.16666667,England,Medium/Medium,Goalkeeper,27,0.0,0.0,0.0,0.0,0.0,22.80296296,3.0,0.0,0.0,0.0,0.0,Karl Darlow,200000,€200k
karldarlow,2018,109,204,0,0,23,3325,35,08-10-1990,187.5,80.16666667,England,Medium/Medium,Goalkeeper,28,950.0,10.0,95.0,21.0,10.0,22.80296296,3.0,0.0,0.0,204.0,21.0,Karl Darlow,200000,€200k
karldarlow,2019,14,204,0,0,37,3325,35,08-10-1990,187.5,80.16666667,England,Medium/Medium,Goalkeeper,29,950.0,10.0,95.0,65.0,5.0,22.80296296,3.0,0.0,0.0,408.0,109.0,Karl Darlow,200000,€200k
karldarlow,2020,60,204,2375,25,31,3325,35,08-10-1990,187.5,80.16666667,England,Medium/Medium,Goalkeeper,30,950.0,10.0,95.0,48.0,3.333333333,22.80296296,3.0,0.0,0.0,612.0,14.0,Karl Darlow,200000,€200k
kaseypalmer,2017,82,190,184,4,4,184,4,09-11-1996,176.6666667,68.0,England,High/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,21.78711285,3.5,3.0,0.0,0.0,0.0,Kasey Palmer,900000,€900k
kasperschmeichel,2016,44,73,2812,30,30,16768,177,05-11-1986,187.6666667,84.66666667,Denmark,Medium/Medium,Goalkeeper,30,0.0,0.0,0.0,0.0,0.0,24.04020582,3.0,0.0,0.0,0.0,0.0,Kasper Schmeichel,300000,€300k
kasperschmeichel,2017,29,73,3126,33,33,16768,177,05-11-1986,187.6666667,84.66666667,Denmark,Medium/Medium,Goalkeeper,31,2812.0,30.0,93.73333333,44.0,30.0,24.04020582,3.0,0.0,0.0,73.0,44.0,Kasper Schmeichel,300000,€300k
keinandavis,2019,115,152,608,18,21,946,33,13-02-1998,186.5,71.5,England,Medium/Medium,Forward,21,0.0,0.0,0.0,0.0,0.0,20.55646199,3.0,2.0,0.0,0.0,0.0,Keinan Davis,4000000,€4.00m
keinandavis,2020,37,152,338,15,33,946,33,13-02-1998,186.5,71.5,England,Medium/Medium,Forward,22,608.0,18.0,33.77777778,115.0,18.0,20.55646199,3.0,2.0,0.0,152.0,115.0,Keinan Davis,4000000,€4.00m
kelechiiheanacho,2017,4,8,893,21,32,5099,115,03-10-1996,183.3333333,79.66666667,Nigeria,High/Medium,Forward,21,0.0,0.0,0.0,0.0,0.0,23.70247934,3.5,2.0,0.0,0.0,0.0,Kelechi Iheanacho,3800000,€3.80m
kelechiiheanacho,2019,4,8,1011,20,29,5099,115,03-10-1996,183.3333333,79.66666667,Nigeria,High/Medium,Forward,23,893.0,21.0,42.52380952,4.0,21.0,23.70247934,3.5,2.0,0.0,8.0,4.0,Kelechi Iheanacho,3800000,€3.80m
kennymclean,2019,6,99,3141,37,38,3141,37,08-01-1992,182.3333333,70.0,Scotland,High/High,Midfielder,27,0.0,0.0,0.0,0.0,0.0,21.05551638,4.0,3.0,0.0,0.0,0.0,Kenny Mclean,500000,€500k
kennytete,2020,98,199,1562,22,24,1562,22,09-10-1995,180.0,73.33333333,Netherlands,Medium/High,Defender,25,0.0,0.0,0.0,0.0,0.0,22.63374486,3.5,1.0,0.0,0.0,0.0,Kenny Tete,11000000,€11.00m
kensema,2019,27,27,0,0,1,794,17,30-09-1993,178.8,69.0,Sweden,Medium/Medium,Midfielder,26,0.0,0.0,0.0,0.0,0.0,21.58311187,3.0,3.0,0.0,0.0,0.0,Ken Sema,1000000,€1.00m
kepaarrizabalaga,2018,3,200,3420,36,38,7175,76,03-10-1994,187.1666667,84.5,Spain,Medium/Medium,Goalkeeper,24,0.0,0.0,0.0,0.0,0.0,24.12124374,3.0,0.0,0.0,0.0,0.0,Kepa Arrizabalaga,7000000,€7.00m
kepaarrizabalaga,2020,57,200,620,7,35,7175,76,03-10-1994,187.1666667,84.5,Spain,Medium/Medium,Goalkeeper,26,3420.0,36.0,95.0,3.0,36.0,24.12124374,3.0,0.0,0.0,200.0,3.0,Kepa Arrizabalaga,7000000,€7.00m
kevindebruyne,2016,31,287,3009,36,37,12312,152,28-06-1991,181.0,71.66666667,Belgium,High/High,Midfielder,25,0.0,0.0,0.0,0.0,0.0,21.87560412,4.0,3.0,0.0,0.0,0.0,Kevin Debruyne,15000000,€15.00m
kevindebruyne,2018,161,287,1081,19,20,12312,152,28-06-1991,181.0,71.66666667,Belgium,High/High,Midfielder,27,3009.0,36.0,83.58333333,31.0,36.0,21.87560412,4.0,3.0,0.0,287.0,31.0,Kevin Debruyne,15000000,€15.00m
kevindebruyne,2019,24,287,2917,35,36,12312,152,28-06-1991,181.0,71.66666667,Belgium,High/High,Midfielder,28,4090.0,55.0,74.36363636,96.0,27.5,21.87560412,4.0,3.0,1.0,574.0,161.0,Kevin Debruyne,15000000,€15.00m
kevindebruyne,2020,71,287,2096,25,29,12312,152,28-06-1991,181.0,71.66666667,Belgium,High/High,Midfielder,29,7007.0,90.0,77.85555556,72.0,30.0,21.87560412,4.0,3.0,0.0,861.0,24.0,Kevin Debruyne,15000000,€15.00m
kevinlong,2016,133,175,285,3,5,3626,41,18-08-1990,188.1666667,82.0,Republic of Ireland,Low/Medium,Defender,26,0.0,0.0,0.0,0.0,0.0,23.15946215,2.5,1.0,0.0,0.0,0.0,Kevin Long,200000,€200k
kevinlong,2019,30,175,602,8,29,3626,41,18-08-1990,188.1666667,82.0,Republic of Ireland,Low/Medium,Defender,29,285.0,3.0,95.0,133.0,3.0,23.15946215,2.5,1.0,1.0,175.0,133.0,Kevin Long,200000,€200k
kevinlong,2020,12,175,676,8,29,3626,41,18-08-1990,188.1666667,82.0,Republic of Ireland,Low/Medium,Defender,30,887.0,11.0,80.63636364,81.5,5.5,23.15946215,2.5,1.0,0.0,350.0,30.0,Kevin Long,200000,€200k
kevinmcdonald,2018,57,701,909,15,19,909,15,04-11-1988,190.3333333,88.83333333,Scotland,Medium/Medium,Midfielder,30,0.0,0.0,0.0,0.0,0.0,24.52145589,3.0,3.0,0.0,0.0,0.0,Kevin Mcdonald,50000,€50k
kevinwimmer,2016,10,10,376,5,27,1777,22,15-11-1992,187.0,85.0,Austria,Medium/Medium,Defender,24,0.0,0.0,0.0,0.0,0.0,24.30724356,3.0,1.0,0.0,0.0,0.0,Kevin Wimmer,400000,€400k
kierantierney,2019,96,421,1037,15,19,3504,42,05-06-1997,178.0,72.33333333,Scotland,High/High,Defender,22,0.0,0.0,0.0,0.0,0.0,22.82960906,4.0,1.0,0.0,0.0,0.0,Kieran Tierney,8000000,€8.00m
kierantierney,2020,83,421,2467,27,27,3504,42,05-06-1997,178.0,72.33333333,Scotland,High/High,Defender,23,1037.0,15.0,69.13333333,96.0,15.0,22.82960906,4.0,1.0,0.0,421.0,96.0,Kieran Tierney,8000000,€8.00m
kierantrippier,2017,14,117,2020,24,35,5023,62,19-09-1990,176.6666667,71.33333333,England,High/High,Defender,27,0.0,0.0,0.0,0.0,0.0,22.85510858,4.0,1.0,0.0,0.0,0.0,Kieran Trippier,2500000,€2.50m
kierantrippier,2018,68,117,2398,27,31,5023,62,19-09-1990,176.6666667,71.33333333,England,High/High,Defender,28,2020.0,24.0,84.16666667,14.0,24.0,22.85510858,4.0,1.0,0.0,117.0,14.0,Kieran Trippier,2500000,€2.50m
konstantinosmavropanos,2018,126,298,154,4,7,439,7,11-12-1997,194.0,88.0,Greece,Medium/High,Defender,21,0.0,0.0,0.0,0.0,0.0,23.38186842,3.5,1.0,0.0,0.0,0.0,Konstantinos Mavropanos,15000000,€15.00m
konstantinosmavropanos,2019,81,298,0,0,3,439,7,11-12-1997,194.0,88.0,Greece,Medium/High,Defender,22,154.0,4.0,38.5,126.0,4.0,23.38186842,3.5,1.0,1.0,298.0,126.0,Konstantinos Mavropanos,15000000,€15.00m
konstantinosstafylidis,2017,196,605,354,5,6,354,5,02-12-1993,178.0,73.33333333,Greece,High/Medium,Defender,24,0.0,0.0,0.0,0.0,0.0,23.14522577,3.5,1.0,0.0,0.0,0.0,Konstantinos Stafylidis,400000,€400k
konstantinostsimikas,2020,82,82,13,2,22,13,2,12-05-1996,177.5,72.5,Greece,High/Medium,Defender,24,0.0,0.0,0.0,0.0,0.0,23.01130728,3.5,1.0,0.0,0.0,0.0,Konstantinos Tsimikas,10000000,€10.00m
kortneyhause,2018,13,196,0,0,11,2299,25,16-07-1995,190.0,85.0,England,Medium/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,23.54570637,3.0,1.0,0.0,0.0,0.0,Kortney Hause,800000,€800k
kortneyhause,2019,21,196,1634,18,20,2299,25,16-07-1995,190.0,85.0,England,Medium/Medium,Defender,24,0.0,0.0,0.0,13.0,0.0,23.54570637,3.0,1.0,0.0,196.0,13.0,Kortney Hause,800000,€800k
kortneyhause,2020,162,196,665,7,17,2299,25,16-07-1995,190.0,85.0,England,Medium/Medium,Defender,25,1634.0,18.0,90.77777778,17.0,9.0,23.54570637,3.0,1.0,0.0,392.0,21.0,Kortney Hause,800000,€800k
kurtzouma,2017,7,13,3047,33,34,10663,125,27-10-1994,190.0,92.16666667,France,Medium/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,25.53093259,3.0,1.0,0.0,0.0,0.0,Kurt Zouma,4000000,€4.00m
kurtzouma,2020,6,13,2099,24,35,10663,125,27-10-1994,190.0,92.16666667,France,Medium/Medium,Defender,26,3047.0,33.0,92.33333333,7.0,33.0,25.53093259,3.0,1.0,0.0,13.0,7.0,Kurt Zouma,4000000,€4.00m
kylewalker,2016,17,59,2844,33,35,13331,151,28-05-1990,181.3333333,72.16666667,England,High/High,Defender,26,0.0,0.0,0.0,0.0,0.0,21.94731293,4.0,1.0,0.0,0.0,0.0,Kyle Walker,2500000,€2.50m
kylewalker,2018,17,59,2937,33,37,13331,151,28-05-1990,181.3333333,72.16666667,England,High/High,Defender,28,2844.0,33.0,86.18181818,17.0,33.0,21.94731293,4.0,1.0,0.0,59.0,17.0,Kyle Walker,2500000,€2.50m
kylewalker,2019,21,59,2511,29,36,13331,151,28-05-1990,181.3333333,72.16666667,England,High/High,Defender,29,5781.0,66.0,87.59090909,17.0,33.0,21.94731293,4.0,1.0,0.0,118.0,17.0,Kyle Walker,2500000,€2.50m
kylewalker,2020,4,59,2056,24,33,13331,151,28-05-1990,181.3333333,72.16666667,England,High/High,Defender,30,8292.0,95.0,87.28421053,18.33333333,31.66666667,21.94731293,4.0,1.0,0.0,177.0,21.0,Kyle Walker,2500000,€2.50m
lazarmarkovic,2016,72,267,1037,12,12,1087,13,02-03-1994,175.0,65.5,Serbia,Medium/Medium,Midfielder,22,0.0,0.0,0.0,0.0,0.0,21.3877551,3.0,3.0,0.0,0.0,0.0,Lazar Markovic,850000,€850k
lazarmarkovic,2018,91,267,50,1,2,1087,13,02-03-1994,175.0,65.5,Serbia,Medium/Medium,Midfielder,24,1037.0,12.0,86.41666667,72.0,12.0,21.3877551,3.0,3.0,0.0,267.0,72.0,Lazar Markovic,850000,€850k
leanderdendoncker,2018,29,65,1544,19,27,7151,90,15-04-1995,188.6666667,86.33333333,Belgium,High/High,Midfielder,23,0.0,0.0,0.0,0.0,0.0,24.25426713,4.0,3.0,0.0,0.0,0.0,Leander Dendoncker,4000000,€4.00m
leanderdendoncker,2019,0,65,2957,38,38,7151,90,15-04-1995,188.6666667,86.33333333,Belgium,High/High,Midfielder,24,1544.0,19.0,81.26315789,29.0,19.0,24.25426713,4.0,3.0,0.0,65.0,29.0,Leander Dendoncker,4000000,€4.00m
leanderdendoncker,2020,26,65,2650,33,34,7151,90,15-04-1995,188.6666667,86.33333333,Belgium,High/High,Midfielder,25,4501.0,57.0,78.96491228,14.5,28.5,24.25426713,4.0,3.0,0.0,130.0,0.0,Leander Dendoncker,4000000,€4.00m
leandrotrossard,2019,47,252,2108,31,34,4818,66,04-12-1994,172.0,66.33333333,Belgium,High/Medium,Forward,25,0.0,0.0,0.0,0.0,0.0,22.42202993,3.5,2.0,0.0,0.0,0.0,Leandro Trossard,20000000,€20.00m
leandrotrossard,2020,25,252,2710,35,36,4818,66,04-12-1994,172.0,66.33333333,Belgium,High/Medium,Forward,26,2108.0,31.0,68.0,47.0,31.0,22.42202993,3.5,2.0,0.0,252.0,47.0,Leandro Trossard,20000000,€20.00m
leonbalogun,2018,67,373,631,8,25,631,8,28-06-1988,190.0,88.0,Nigeria,Medium/Medium,Defender,30,0.0,0.0,0.0,0.0,0.0,24.3767313,3.0,1.0,0.0,0.0,0.0,Leon Balogun,75000,€75k
leonbalogun,2019,62,373,0,0,4,631,8,28-06-1988,190.0,88.0,Nigeria,Medium/Medium,Defender,31,631.0,8.0,78.875,67.0,8.0,24.3767313,3.0,1.0,0.0,373.0,67.0,Leon Balogun,75000,€75k
lewiscook,2016,92,610,456,6,9,5031,75,03-02-1997,174.6666667,69.33333333,England,Medium/Medium,Midfielder,19,0.0,0.0,0.0,0.0,0.0,22.72594837,3.0,3.0,0.0,0.0,0.0,Lewis Cook,13000000,€13.00m
lewiscook,2018,282,610,771,13,15,5031,75,03-02-1997,174.6666667,69.33333333,England,Medium/Medium,Midfielder,21,456.0,6.0,76.0,92.0,6.0,22.72594837,3.0,3.0,0.0,610.0,92.0,Lewis Cook,13000000,€13.00m
lewisdunk,2018,26,26,3345,36,36,13496,143,21-11-1991,192.0,88.0,England,High/Medium,Defender,27,0.0,0.0,0.0,0.0,0.0,23.87152778,3.5,1.0,0.0,0.0,0.0,Lewis Dunk,4000000,€4.00m
liamcooper,2020,57,135,2352,25,26,2352,25,30-08-1991,186.6666667,74.5,Scotland,Medium/High,Defender,29,0.0,0.0,0.0,0.0,0.0,21.3807398,3.5,1.0,0.0,0.0,0.0,Liam Cooper,300000,€300k
lloydkelly,2019,269,299,678,8,14,678,8,01-10-1998,186.6,71.2,England,Medium/Medium,Defender,21,0.0,0.0,0.0,0.0,0.0,20.44827677,3.0,1.0,0.0,0.0,0.0,Lloyd Kelly,20000000,€20.00m
loriskarius,2016,42,90,950,10,35,2755,29,22-06-1993,189.3333333,85.0,Germany,Medium/Medium,Goalkeeper,23,0.0,0.0,0.0,0.0,0.0,23.71181313,3.0,0.0,0.0,0.0,0.0,Loris Karius,800000,€800k
loriskarius,2017,14,90,1805,19,38,2755,29,22-06-1993,189.3333333,85.0,Germany,Medium/Medium,Goalkeeper,24,950.0,10.0,95.0,42.0,10.0,23.71181313,3.0,0.0,0.0,90.0,42.0,Loris Karius,800000,€800k
loriskarius,2018,5,90,0,0,1,2755,29,22-06-1993,189.3333333,85.0,Germany,Medium/Medium,Goalkeeper,25,2755.0,29.0,95.0,28.0,14.5,23.71181313,3.0,0.0,0.0,180.0,14.0,Loris Karius,800000,€800k
lovrekalinic,2019,235,288,0,0,1,0,0,03-04-1990,201.0,99.0,Croatia,Medium/Medium,Goalkeeper,29,0.0,0.0,0.0,0.0,0.0,24.50434395,3.0,0.0,0.0,0.0,0.0,Lovre Kalinic,50000,€50k
lucasdigne,2018,20,130,3155,35,36,9190,100,20-07-1993,178.0,74.0,France,High/Medium,Defender,25,0.0,0.0,0.0,0.0,0.0,23.35563691,3.5,1.0,0.0,0.0,0.0,Lucas Digne,8000000,€8.00m
lucasdigne,2019,33,130,3185,35,36,9190,100,20-07-1993,178.0,74.0,France,High/Medium,Defender,26,3155.0,35.0,90.14285714,20.0,35.0,23.35563691,3.5,1.0,0.0,130.0,20.0,Lucas Digne,8000000,€8.00m
lucasdigne,2020,46,130,2850,30,30,9190,100,20-07-1993,178.0,74.0,France,High/Medium,Defender,27,6340.0,70.0,90.57142857,26.5,35.0,23.35563691,3.5,1.0,0.0,260.0,33.0,Lucas Digne,8000000,€8.00m
lucastorreira,2018,12,139,2530,34,34,4138,63,11-02-1996,167.5,63.5,Uruguay,Medium/High,Midfielder,22,0.0,0.0,0.0,0.0,0.0,22.63310314,3.5,3.0,0.0,0.0,0.0,Lucas Torreira,12000000,€12.00m
lucastorreira,2019,127,139,1608,29,33,4138,63,11-02-1996,167.5,63.5,Uruguay,Medium/High,Midfielder,23,2530.0,34.0,74.41176471,12.0,34.0,22.63310314,3.5,3.0,0.0,139.0,12.0,Lucas Torreira,12000000,€12.00m
lucianonarsingh,2016,27,27,460,13,15,1147,31,13-09-1990,176.6666667,73.66666667,Netherlands,Medium/Low,Midfielder,26,0.0,0.0,0.0,0.0,0.0,23.60270559,2.5,3.0,0.0,0.0,0.0,Luciano Narsingh,75000,€75k
lukamilivojevic,2017,2,33,3246,36,37,13276,150,07-04-1991,186.0,80.0,Serbia,Medium/High,Midfielder,26,0.0,0.0,0.0,0.0,0.0,23.12406059,3.5,3.0,0.0,0.0,0.0,Luka Milivojevic,700000,€700k
lukamilivojevic,2019,8,33,2649,31,32,13276,150,07-04-1991,186.0,80.0,Serbia,Medium/High,Midfielder,28,3246.0,36.0,90.16666667,2.0,36.0,23.12406059,3.5,3.0,0.0,33.0,2.0,Luka Milivojevic,700000,€700k
lukamilivojevic,2020,23,33,2489,31,32,13276,150,07-04-1991,186.0,80.0,Serbia,Medium/High,Midfielder,29,5895.0,67.0,87.98507463,5.0,33.5,23.12406059,3.5,3.0,0.0,66.0,8.0,Luka Milivojevic,700000,€700k
lukaszfabianski,2018,3,138,3610,38,38,16294,173,18-04-1985,190.0,83.0,Poland,Medium/Medium,Goalkeeper,33,0.0,0.0,0.0,0.0,0.0,22.99168975,3.0,0.0,0.0,0.0,0.0,Lukasz Fabianski,250000,€250k
lukaszfabianski,2019,112,138,2234,25,25,16294,173,18-04-1985,190.0,83.0,Poland,Medium/Medium,Goalkeeper,34,3610.0,38.0,95.0,3.0,38.0,22.99168975,3.0,0.0,0.0,138.0,3.0,Lukasz Fabianski,250000,€250k
lukaszfabianski,2020,23,138,3325,35,35,16294,173,18-04-1985,190.0,83.0,Poland,Medium/Medium,Goalkeeper,35,5844.0,63.0,92.76190476,57.5,31.5,22.99168975,3.0,0.0,0.0,276.0,112.0,Lukasz Fabianski,250000,€250k
lukeshaw,2016,176,402,719,11,15,8918,107,12-07-1995,183.0,75.0,England,High/Medium,Defender,21,0.0,0.0,0.0,0.0,0.0,22.39541342,3.5,1.0,0.0,0.0,0.0,Luke Shaw,10000000,€10.00m
lukeshaw,2018,53,402,2732,29,29,8918,107,12-07-1995,183.0,75.0,England,High/Medium,Defender,23,719.0,11.0,65.36363636,176.0,11.0,22.39541342,3.5,1.0,1.0,402.0,176.0,Luke Shaw,10000000,€10.00m
lukeshaw,2019,84,402,1829,24,24,8918,107,12-07-1995,183.0,75.0,England,High/Medium,Defender,24,3451.0,40.0,86.275,114.5,20.0,22.39541342,3.5,1.0,0.0,804.0,53.0,Luke Shaw,10000000,€10.00m
lukeshaw,2020,89,402,2800,32,34,8918,107,12-07-1995,183.0,75.0,England,High/Medium,Defender,25,5280.0,64.0,82.5,104.3333333,21.33333333,22.39541342,3.5,1.0,0.0,1206.0,84.0,Luke Shaw,10000000,€10.00m
lyndengooch,2016,62,62,398,11,19,398,11,24-12-1995,173.0,69.0,United States,Medium/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,23.05456246,3.0,3.0,0.0,0.0,0.0,Lynden Gooch,800000,€800k
lysmousset,2018,4,134,451,23,34,3085,98,08-02-1996,184.1666667,80.33333333,France,Medium/Medium,Forward,22,0.0,0.0,0.0,0.0,0.0,23.68501873,3.0,2.0,0.0,0.0,0.0,Lys Mousset,150000,€150k
lysmousset,2019,14,134,1327,30,33,3085,98,08-02-1996,184.1666667,80.33333333,France,Medium/Medium,Forward,23,451.0,23.0,19.60869565,4.0,23.0,23.68501873,3.0,2.0,0.0,134.0,4.0,Lys Mousset,150000,€150k
lysmousset,2020,116,134,334,11,19,3085,98,08-02-1996,184.1666667,80.33333333,France,Medium/Medium,Forward,24,1778.0,53.0,33.54716981,9.0,26.5,23.68501873,3.0,2.0,0.0,268.0,14.0,Lys Mousset,150000,€150k
manuellanzini,2019,55,492,1456,24,32,7765,113,15-02-1993,168.0,61.33333333,Argentina,Medium/Medium,Midfielder,26,5684.0,72.0,78.94444444,142.6666667,24.0,21.73091459,3.0,3.0,1.0,1476.0,283.0,Manuel Lanzini,1000000,€1.00m
manuellanzini,2020,9,492,625,17,32,7765,113,15-02-1993,168.0,61.33333333,Argentina,Medium/Medium,Midfielder,27,7140.0,96.0,74.375,120.75,24.0,21.73091459,3.0,3.0,0.0,1968.0,55.0,Manuel Lanzini,1000000,€1.00m
marcosrojo,2016,208,891,1760,21,24,2790,38,20-03-1990,186.8333333,82.0,Argentina,Medium/Medium,Defender,26,0.0,0.0,0.0,0.0,0.0,23.49119597,3.0,1.0,0.0,0.0,0.0,Marcos Rojo,225000,€225k
marcosrojo,2017,6,891,670,9,20,2790,38,20-03-1990,186.8333333,82.0,Argentina,Medium/Medium,Defender,27,1760.0,21.0,83.80952381,208.0,21.0,23.49119597,3.0,1.0,1.0,891.0,208.0,Marcos Rojo,225000,€225k
marcosrojo,2018,223,891,226,5,11,2790,38,20-03-1990,186.8333333,82.0,Argentina,Medium/Medium,Defender,28,2430.0,30.0,81.0,107.0,15.0,23.49119597,3.0,1.0,0.0,1782.0,6.0,Marcos Rojo,225000,€225k
marcosrojo,2019,283,891,134,3,8,2790,38,20-03-1990,186.8333333,82.0,Argentina,Medium/Medium,Defender,29,2656.0,35.0,75.88571429,145.6666667,11.66666667,23.49119597,3.0,1.0,1.0,2673.0,223.0,Marcos Rojo,225000,€225k
marcusbettinelli,2018,151,171,665,7,22,665,7,24-05-1992,194.0,82.0,England,Medium/Medium,Goalkeeper,26,0.0,0.0,0.0,0.0,0.0,21.78765012,3.0,0.0,0.0,0.0,0.0,Marcus Bettinelli,500000,€500k
marcusrashford,2018,8,169,2462,33,35,12040,168,31-10-1997,185.8,70.4,England,High/Low,Forward,21,0.0,0.0,0.0,0.0,0.0,20.39300566,3.0,2.0,0.0,0.0,0.0,Marcus Rashford,40000000,€40.00m
marcusrashford,2019,149,169,2758,31,31,12040,168,31-10-1997,185.8,70.4,England,High/Low,Forward,22,2462.0,33.0,74.60606061,8.0,33.0,20.39300566,3.0,2.0,0.0,169.0,8.0,Marcus Rashford,40000000,€40.00m
marcusrashford,2020,12,169,3058,37,38,12040,168,31-10-1997,185.8,70.4,England,High/Low,Forward,23,5220.0,64.0,81.5625,78.5,32.0,20.39300566,3.0,2.0,1.0,338.0,149.0,Marcus Rashford,40000000,€40.00m
mariolemina,2017,24,320,1806,25,31,5293,74,01-09-1993,183.8333333,83.16666667,Gabon,Medium/Medium,Midfielder,24,0.0,0.0,0.0,0.0,0.0,24.6093856,3.0,3.0,0.0,0.0,0.0,Mario Lemina,6000000,€6.00m
mariolemina,2018,127,320,1697,21,23,5293,74,01-09-1993,183.8333333,83.16666667,Gabon,Medium/Medium,Midfielder,25,1806.0,25.0,72.24,24.0,25.0,24.6093856,3.0,3.0,0.0,320.0,24.0,Mario Lemina,6000000,€6.00m
mariolemina,2020,54,320,1790,28,30,5293,74,01-09-1993,183.8333333,83.16666667,Gabon,Medium/Medium,Midfielder,27,3503.0,46.0,76.15217391,75.5,23.0,24.6093856,3.0,3.0,1.0,640.0,127.0,Mario Lemina,6000000,€6.00m
