player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0034,Frenkie de Jong,Netherlands,CM,Barcelona,27,11-04-1999,Left,16-01-2027,1,246,30938,65,28,863,501,46.22,352,217,7.78,9,76,7,27.3,125.8,88.44,230,772.5,1165.5,93,802,72.1,237,10,816,81.6,171,11,"Shoulder Injury, Hamstring Injury, Achilles Injury, Groin Strain, Ligament Damage, Knee Injury, Muscle Injury, ACL Injury",16-12-2024,396,1,1,1,1,1,2.24,201,0,0.327,52277,0.245,0.464,0.291,8.27,941575,26.5,1,5.81,8366,290,5349,92.33,116.7,278.27,6,Stable,0.264227642,0.113821138,93,0.37804878,468.7575758,1066.827586,-4.6,13.92,6.24,18.29268293,7.418181818,95.39249729,1,Prime,0,0.086655,29.38030144,0.3696,24.256528,38.30173659,70.74132045,41.03904059,26-29
PL0035,Bernardo Silva,Portugal,CM,Manchester City,30,16-05-1996,Both,16-01-2028,2,248,33226,17,20,863,501,46.22,418,774,7.87,10,47,7,24.8,134,89.1,398,772.5,1165.5,93,802,72.1,237,12,1192,99.3,176,24,"Back Injury, Meniscus Tear, Shoulder Injury, Hamstring Injury, Calf Injury, Fracture, Achilles Injury, Groin Strain, Ankle Injury, Muscle Injury",10-06-2024,585,1.2,0,1,0,1,3.27,296,0,0.635,37905,0.474,0.3,0.226,12.73,206303,38.6,0,3.54,9402,1697,18861,67.88,90.39,67.88,3,Stable,0.068548387,0.080645161,37,0.149193548,1845.888889,1582.190476,-1.7,14.96,5.67,0,7.638461538,140.2630286,0,Experienced,0,0.24511,85.22377386,0.5716,0,35.6152,100,51.70615563,30-33
PL0036,İlkay Gündoğan,Germany,CM,Barcelona,34,22-01-1992,Left,15-01-2031,5,275,35858,98,93,863,501,46.22,251,354,6.8,10,43,3,27.5,130.4,82.61,539,772.5,1165.5,93,802,72.1,237,6,345,57.5,119,7,"ACL Injury, Back Injury, Meniscus Tear, Ligament Damage",24-01-2025,357,0.6,0,0,1,1,0.95,77,0,0.327,21835,0.293,0.389,0.318,8.66,127084,88.5,0,6.77,2191,4702,12482,19.62,26.05,31.91,3,Declining,0.356363636,0.338181818,191,0.694545455,362.2020202,381.4680851,2.7,15.5,4.15,72,8.214285714,101.3538826,0,Veteran,0,0.289395,28.29360639,0.4086,0,45.5172,76.89900958,220.742968,34+
PL0037,Pedri,Spain,CM,Barcelona,22,16-09-2004,Right,15-01-2030,4,446,29751,21,24,863,501,46.22,233,447,6.99,4,47,8,111.5,66.7,92.72,384,772.5,1165.5,93,802,72.1,237,3,404,134.7,179,91,"Ankle Injury, Concussion, Hamstring Injury",05-10-2025,103,0.3,0,1,0,0,1.11,83,0,0.219,46455,0.181,0.419,0.4,5.42,269437,42,1,1.74,8323,219,13056,55.04,63.01,26.64,1,Rising,0.047085202,0.053811659,45,0.100896861,1352.318182,1190.04,-2.7,12.92,1.71,81.39013453,33.675,227.4624954,0,Emerging,14.48037791,0.09198,12.75559677,0.2755,19.464645,47.37302691,59.39990861,84.53430925,22-25
PL0038,Gavi,Spain,CM,Barcelona,20,03-11-2006,Both,16-01-2028,2,284,29292,77,55,863,501,46.22,395,421,6.93,2,60,1,142,103.1,92.13,638,772.5,1165.5,93,802,72.1,237,4,370,92.5,173,26,"Fracture, Concussion, Shoulder Injury",10-05-2023,982,0.4,0,0,0,1,1.01,73,0,0.195,42287,0.168,0.428,0.403,4.16,240310,52.9,1,4.59,7235,3817,19185,50.71,60.7,72.32,4,Rising,0.271126761,0.193661972,132,0.464788732,375.5384615,523.0714286,3,7.68,1.81,74.29577465,18.5,104.7840038,0,Emerging,19.70025636,0.103155,8.641112206,0.2887,18.098836,44.69255493,51.68794577,86.42923019,18-21
PL0039,Eduardo Camavinga,France,CDM,Real Madrid,22,03-12-2004,Both,16-01-2028,2,244,35044,42,119,863,501,46.22,208,557,7.93,4,69,7,61,143.6,80,547,772.5,1165.5,93,802,72.1,237,4,203,50.8,98,21,"Calf Injury, Shoulder Injury, Hamstring Injury",29-11-2023,779,0.4,0,1,0,0,0.56,43,0,0.472,2102,0.415,0.266,0.319,7.51,20611,81.3,0,5.85,6780,3802,3409,87.07,96.67,49.83,1,Rising,0.172131148,0.487704918,161,0.659836066,814.9767442,292.0333333,-3.9,8.88,1.36,82.37704918,10.16,179.9160563,0,Emerging,11.02561158,0.383736,27.12107871,0.5186,0,51.00860984,83.46592298,57.91825802,22-25
PL0040,Aurélien Tchouaméni,France,CDM,Real Madrid,24,02-04-2002,Left,15-01-2029,3,348,32283,52,38,863,501,46.22,206,560,7.44,6,18,8,58,92.8,84.29,580,772.5,1165.5,93,802,72.1,237,11,1272,115.6,175,43,"Back Injury, Meniscus Tear, Hamstring Injury, Calf Injury, Achilles Injury, Ankle Injury, Groin Strain, Knee Injury, ACL Injury",17-12-2024,395,1.1,1,1,1,1,3.48,186,0,0.235,15628,0.198,0.478,0.324,5.69,222602,87.2,1,4.58,2837,2013,9473,53.12,66.89,68.09,3,Rising,0.149425287,0.109195402,90,0.25862069,609.1132075,827.7692308,0.2,12.96,7.68,46.55172414,9.633333333,164.6458179,0,Prime,25.92243976,0.20492,12.91270169,0.3036,7.470184,42.26954483,45.14382496,78.10337182,22-25
PL0041,Virgil van Dijk,Netherlands,CB,Liverpool,33,03-11-1993,Right,15-01-2029,3,227,18583,12,48,863,501,46.22,478,444,6.86,10,34,3,22.7,81.9,81.08,607,308,1492,93,802,72.1,237,23,2150,93.5,179,17,"Back Injury, Meniscus Tear, Shoulder Injury, Ankle Injury, Calf Injury, Fracture, Groin Strain, Ligament Damage, Knee Injury, Muscle Injury, Hip Injury",26-11-2024,416,2.3,1,0,0,1,5.89,318,0,0.195,7029,0.155,0.515,0.33,8.89,102553,15,1,2.5,8430,3490,4891,12.04,13.88,29.22,4,Declining,0.052863436,0.211453744,60,0.264317181,1429.461538,379.244898,3.6,14.54,10,0,3.895833333,37.31806566,0,Veteran,0,0.02925,15.35568533,0.2465,3.619935,30.841,38.45402799,236.5107362,30-33
PL0042,Rúben Dias,Portugal,CB,Manchester City,27,12-10-1999,Right,15-01-2031,5,246,33133,6,13,863,501,46.22,478,444,7.29,9,70,1,27.3,134.7,82.23,762,1067,853,93,802,72.1,237,9,681,75.7,145,18,"Back Injury, Calf Injury, Fracture, Groin Strain, Concussion, Ligament Damage, Ankle Injury, Muscle Injury",19-11-2024,423,0.9,0,0,0,1,1.87,162,0,0.179,21833,0.221,0.467,0.312,6.09,121593,89,1,5.68,8129,4278,10473,66.83,90.75,156.29,6,Stable,0.024390244,0.052845528,19,0.077235772,4733.285714,2366.642857,2,13.92,3.67,34.14634146,7.57,345.2334341,1,Prime,0,0.15931,10.89153283,0.3013,10.196011,39.37586829,48.68523339,58.0508157,26-29
PL0043,Antonio Rüdiger,Germany,CB,Real Madrid,31,16-04-1995,Left,16-01-2028,2,428,17370,8,5,863,501,46.22,478,444,6.43,10,73,1,42.8,40.6,90.29,516,1186,1810,93,802,72.1,237,22,1778,80.8,165,10,"Back Injury, Shoulder Injury, Hamstring Injury, Achilles Injury, Fracture, Groin Strain, Concussion, Ligament Damage, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",18-11-2025,59,2.2,1,1,1,1,4.87,371,0,0.211,10606,0.219,0.408,0.373,8.47,192286,18.2,1,4.21,8473,2527,7063,12.81,15.17,33.95,4,Declining,0.018691589,0.011682243,13,0.030373832,1930,2895,1.7,18.56,10,13.31775701,3.513043478,26.46979076,0,Experienced,0,0.038402,16.56576026,0.3106,4.327248,32.7167514,41.2070161,236.9062375,30-33
PL0044,William Saliba,France,CB,Arsenal,23,07-02-2003,Both,16-01-2028,2,385,14284,32,44,863,501,46.22,478,444,6.6,5,64,8,77,37.1,88.34,1160,1067,1808,93,802,72.1,237,5,416,83.2,165,13,"Meniscus Tear, Hamstring Injury, Calf Injury, Concussion, Knee Injury",02-03-2025,320,0.5,1,1,0,1,1.14,73,0,0.224,2405,0.235,0.522,0.243,14.55,42309,20.1,1,9.91,4873,240,4156,30.54,40.38,84.28,6,Rising,0.083116883,0.114285714,76,0.197402597,432.8484848,317.4222222,-4.4,12.7,2.14,81.03896104,13.86666667,63.10596485,0,Emerging,32.22003929,0.045024,25.37522155,0.3548,1.25541,45.85739221,76.71152842,145.3943951,22-25
PL0045,Gabriel Magalhães,Brazil,CB,Arsenal,26,25-07-2000,Both,16-01-2028,2,376,38521,3,13,863,501,46.22,478,444,6.9,8,71,6,47,102.4,86.22,1476,1043,1589,93,802,72.1,237,8,852,106.5,155,46,"Knee Injury, Meniscus Tear, Hamstring Injury, Groin Strain, Ligament Damage, Ankle Injury",05-04-2023,1017,0.8,1,1,0,1,2.33,130,0,0.329,3057,0.263,0.448,0.289,5.91,30167,17.4,1,4.93,4521,3957,15621,40.17,44.88,31.67,3,Stable,0.007978723,0.034574468,16,0.042553191,9630.25,2751.5,-3.1,15.52,3.93,65.42553191,11.83333333,83.00480053,1,Prime,0,0.057246,15.60473381,0.3702,1.369536,44.52950638,57.8118539,108.1600835,26-29
PL0046,Marquinhos,Brazil,CB,PSG,30,15-10-1996,Left,15-01-2029,3,390,25388,5,50,863,501,46.22,478,444,6.6,10,57,2,39,65.1,82.51,1079,737,1513,93,802,72.1,237,21,1997,95.1,158,12,"Back Injury, Meniscus Tear, Knee Injury, Shoulder Injury, Hamstring Injury, Achilles Injury, Fracture, Calf Injury, Groin Strain, Concussion, Ligament Damage, Ankle Injury, ACL Injury, Hip Injury",26-12-2024,386,2.1,1,1,1,1,5.47,362,0,0.031,4339,0.04,0.521,0.439,9.65,76143,50.4,1,7.09,1868,1265,19136,20.49,25.81,44.69,5,Stable,0.012820513,0.128205128,55,0.141025641,4231.333333,497.8039216,2.3,17.8,10,7.179487179,4.322727273,63.50890078,0,Experienced,0,0.015624,2.505569603,0.1911,2.260619,31.77809744,19.64740312,147.8738829,30-33
PL0047,Kim Min-jae,South Korea,CB,Bayern Munich,28,18-07-1998,Both,16-01-2028,2,400,22980,23,5,863,501,46.22,478,444,6.55,10,33,4,40,57.5,87.94,796,695,937,93,802,72.1,237,12,1205,100.4,173,21,"Shoulder Injury, Achilles Injury, Fracture, Groin Strain, Concussion, Ankle Injury, Muscle Injury, Hip Injury",20-05-2023,972,1.2,0,0,0,1,3.3,285,0,0,5315,0.095,0.62,0.286,9.18,91176,31.4,1,9.44,2481,1416,8017,36.01,46.12,69.06,5,Stable,0.0575,0.0125,28,0.07,957.5,3830,2.7,18,5.7,28.75,7.723076923,74.40883413,1,Prime,0,0,0,0.1989,3.2953,35.9478,26.5739,97.12996487,26-29
PL0048,João Cancelo,Portugal,RB,Al Hilal,30,17-04-1996,Left,15-01-2029,3,253,31849,18,25,863,501,46.22,478,444,6.8,10,34,7,25.3,125.9,91.39,1337,419,694,93,802,72.1,237,15,1297,86.5,175,8,"Back Injury, Meniscus Tear, Achilles Injury, Fracture, Concussion, Ligament Damage, Muscle Injury, ACL Injury",20-12-2025,27,1.5,0,0,1,1,3.55,214,1,0.047,20692,0.213,0.506,0.281,13.84,211663,11.4,1,2.7,693,186,13476,18.61,24.1,41.75,4,Stable,0.071146245,0.098814229,43,0.169960474,1676.263158,1224.961538,-0.4,15.06,10,15.41501976,5.40625,57.6818274,0,Experienced,0,0.005358,6.464178017,0.2085,10.470152,33.71200395,26.552269,171.9123098,30-33
PL0049,Trent Alexander-Arnold,England,RB,Liverpool,26,04-04-2000,Left,16-01-2028,2,178,34730,17,41,863,501,46.22,478,444,6.53,8,49,2,22.2,195.1,80.77,1112,557,1526,93,802,72.1,237,9,910,101.1,167,25,"Knee Injury, Meniscus Tear, Shoulder Injury, Achilles Injury, Groin Strain, Ligament Damage, Ankle Injury, Muscle Injury",31-03-2023,1022,0.9,1,0,0,1,2.49,183,0,0.081,24554,0.074,0.463,0.463,14.69,202117,52.1,1,5.78,8924,1420,5976,35.95,43.3,8.23,1,Stable,0.095505618,0.230337079,58,0.325842697,1929.444444,826.9047619,3.1,11.56,4.29,0,10.11,74.28485384,1,Prime,0,0.042201,12.02820627,0.2198,11.368502,28.8716,43.89810941,78.13694181,26-29
PL0050,Alphonso Davies,Canada,LB,Bayern Munich,24,07-08-2002,Left,16-01-2028,2,255,40048,29,33,863,501,46.22,478,444,6.54,6,29,3,42.5,157.1,79.41,418,844,829,93,802,72.1,237,10,1288,128.8,178,60,"Back Injury, Ankle Injury, Fracture, Concussion, Ligament Damage, Knee Injury, ACL Injury",02-01-2026,14,1,1,0,1,1,3.53,269,1,0.263,11446,0.334,0.399,0.267,5.86,72325,67.5,0,1.65,2256,4907,8085,34.71,38.25,34.44,2,Rising,0.11372549,0.129411765,62,0.243137255,1334.933333,1177.882353,4.1,11.1,10,0,11.70909091,71.72259463,0,Prime,10.19878997,0.177525,14.40307144,0.3421,0,29.0642,36.13670716,81.38952674,22-25
PL0051,Theo Hernández,France,LB,AC Milan,27,28-01-1999,Right,15-01-2029,3,442,21750,9,24,863,501,46.22,478,444,6.36,9,80,0,49.1,49.2,84.28,1183,1076,803,93,802,72.1,237,11,956,86.9,137,24,"Meniscus Tear, Shoulder Injury, Hamstring Injury, Concussion, Ligament Damage, Knee Injury, Muscle Injury, Hip Injury",23-02-2024,693,1.1,1,1,0,1,2.62,168,0,0.048,2738,0.158,0.552,0.29,10.31,49212,13.9,1,7.6,4664,666,14254,26.35,31.06,42.3,4,Stable,0.020361991,0.054298643,33,0.074660633,2175,870,2,17.84,4.82,61.99095023,7.241666667,81.67201247,1,Prime,0,0.006672,3.917147502,0.2322,1.511376,41.87059005,37.17101628,153.0917369,26-29
PL0052,Andrew Robertson,Scotland,LB,Liverpool,30,19-04-1996,Both,15-01-2031,5,305,19968,3,30,863,501,46.22,478,444,6.39,10,68,8,30.5,65.5,85.12,1225,1097,982,93,802,72.1,237,5,282,56.4,93,11,"Fracture, Muscle Injury, Calf Injury, Shoulder Injury",11-06-2024,584,0.5,0,0,0,1,0.77,60,0,0.266,10041,0.325,0.509,0.166,7,126458,44.7,1,8.08,5335,4096,7172,29.22,37.25,32.35,2,Stable,0.009836066,0.098360656,33,0.108196721,4992,644.1290323,-4.8,16.1,1.77,80.32786885,9.4,150.9459965,0,Experienced,0,0.118902,17.1574578,0.3829,5.110869,45.61137377,65.00187358,150.9310846,30-33
PL0053,Thibaut Courtois,Belgium,GK,Real Madrid,32,25-01-1994,Left,16-01-2028,2,166,29067,0,1,863,501,46.22,478,444,7.19,10,19,8,16.6,175.1,85.12,602,772.5,1165.5,127,495,69.37,285,21,2071,98.6,168,25,"Back Injury, Meniscus Tear, Shoulder Injury, Calf Injury, Fracture, Groin Strain, Ankle Injury, Muscle Injury, Hip Injury",26-11-2025,51,2.1,0,0,0,1,5.67,511,0,0.148,12613,0.259,0.551,0.191,9.26,245086,93.1,1,4.09,3503,4434,4042,8.35,9.51,6.52,1,Declining,0,0.006024096,1,0.006024096,29067,14533.5,0.1,13.32,9.87,0,4.481818182,17.25392294,0,Experienced,0,0.137788,12.94084317,0.2676,6.949763,31.9592,35.65086476,341.8096257,30-33
PL0054,Alisson Becker,Brazil,GK,Liverpool,32,20-06-1994,Left,16-01-2028,2,313,32627,0,3,863,501,46.22,478,444,6.84,10,39,2,31.3,104.2,85.12,602,772.5,1165.5,109,831,73.16,294,9,1129,125.4,178,46,"Back Injury, Shoulder Injury, Calf Injury, Groin Strain, Ligament Damage, Ankle Injury, Hip Injury",18-04-2025,273,0.9,0,0,0,0,3.09,234,0,0.068,29520,0.112,0.561,0.327,8.7,438205,51,1,1.24,4980,521,1904,9.57,11.37,28.37,5,Declining,0,0.009584665,3,0.009584665,32627,8156.75,4.1,16.26,4.89,25.23961661,12.54,19.77485539,0,Experienced,0,0.03468,6.089254292,0.161,16.56072,35.98192332,37.3448431,340.415547,30-33
PL0055,Ederson,Brazil,GK,Manchester City,31,11-07-1995,Both,16-01-2027,1,373,25126,1,1,863,501,46.22,478,444,6.96,10,27,3,37.3,67.4,85.12,602,772.5,1165.5,141,1038,67.47,369,21,2278,108.5,179,15,"Back Injury, Shoulder Injury, Ankle Injury, Calf Injury, Fracture, Achilles Injury, Hamstring Injury, Groin Strain, Ligament Damage, Knee Injury, Muscle Injury, Hip Injury",10-08-2024,524,2.1,1,1,0,1,6.24,435,0,0.355,18479,0.325,0.354,0.32,2.47,251883,6.7,0,1.09,3745,2384,11234,12.19,16.15,18.78,3,Declining,0.002680965,0.002680965,2,0.00536193,12563,12563,4.3,17.46,10,0,4.931818182,12.59433058,0,Experienced,0,0.023785,8.614564024,0.3796,0,32.0912,28.96744604,243.2994693,30-33
PL0056,Marc-André ter Stegen,Germany,GK,Barcelona,32,27-04-1994,Right,15-01-2030,4,319,29387,0,5,863,501,46.22,478,444,6.98,10,50,8,31.9,92.1,85.12,602,772.5,1165.5,45,802,65.03,248,23,2270,98.7,180,9,"Back Injury, Meniscus Tear, Shoulder Injury, Hamstring Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Knee Injury, Muscle Injury, ACL Injury",06-05-2025,255,2.3,1,1,1,1,6.22,373,0,0.254,2475,0.375,0.479,0.146,6.45,18643,99,1,3.96,6166,2971,12676,9.15,11.69,13.72,2,Declining,0,0.015673981,5,0.015673981,29387,4897.833333,-3,16.38,10,0,4.1125,37.8139868,0,Experienced,0,0.25146,12.80233092,0.3579,1.185525,31.9118,35.15939638,314.4019704,30-33
PL0057,Gianluigi Donnarumma,Italy,GK,PSG,25,02-01-2001,Left,16-01-2027,1,205,32402,0,4,863,501,46.22,478,444,6.26,7,13,7,29.3,158.1,85.12,602,772.5,1165.5,43,896,68.96,168,5,557,111.4,156,64,"Knee Injury, Calf Injury, Groin Strain, Hamstring Injury",19-06-2025,211,0.5,1,1,0,0,1.53,111,0,0.129,16240,0.285,0.482,0.233,7.7,294805,50.8,1,3.62,8260,4388,6051,26.28,32.43,6.11,1,Rising,0,0.019512195,4,0.019512195,32402,6480.4,1.7,11.1,2.53,45.85365854,18.56666667,27.15168232,1,Prime,0,0.065532,9.630335717,0.2769,7.82768,36.98453171,47.87776943,135.5737966,22-25
PL0058,Mike Maignan,France,GK,AC Milan,29,18-04-1997,Right,15-01-2031,5,170,21693,2,4,863,501,46.22,478,444,6.75,10,64,1,17,127.6,85.12,602,772.5,1165.5,124,714,77.69,311,13,1172,90.2,169,9,"Shoulder Injury, Hamstring Injury, Achilles Injury, Fracture, Groin Strain, Concussion, Ligament Damage, Ankle Injury, Muscle Injury, ACL Injury, Hip Injury",18-08-2025,151,1.3,0,1,1,1,3.21,225,0,0.027,4139,0.065,0.508,0.427,4.24,37815,56.2,1,1.77,1821,3446,2211,16.25,20.43,55.76,6,Stable,0.011764706,0.023529412,6,0.035294118,7231,4338.6,2.6,13.4,7.81,0,6.442857143,83.94498435,0,Experienced,0,0.015174,0.953441078,0.1464,2.102612,29.9728,20.79656162,173.7553623,26-29
PL0059,Jan Oblak,Slovenia,GK,Atletico Madrid,31,16-08-1995,Both,16-01-2028,2,356,18803,1,5,863,501,46.22,478,444,6.69,10,42,7,35.6,52.8,85.12,602,772.5,1165.5,43,744,71.9,339,19,1810,95.3,178,19,"Meniscus Tear, Hamstring Injury, Calf Injury, Fracture, Ankle Injury, Achilles Injury, Groin Strain, Concussion, Ligament Damage, Knee Injury, Muscle Injury, Hip Injury",29-11-2025,48,1.9,1,1,0,1,4.96,418,0,0.263,6307,0.278,0.373,0.349,5.49,109311,23.1,0,4.78,5178,816,11550,8.53,9.95,11.76,2,Declining,0.002808989,0.014044944,6,0.016853933,9401.5,3133.833333,-1.2,17.12,8.76,0,4.765,17.62586379,0,Experienced,0,0.060753,12.63324734,0.3618,0,30.9076,36.883671,324.3189927,30-33
PL0060,Alejandro Garnacho,Argentina,LW,Manchester United,20,01-03-2006,Right,16-01-2027,1,327,20535,82,110,411,589,53.17,463,573,6.79,2,58,0,163.5,62.8,85.12,602,772.5,1165.5,93,802,72.1,237,8,693,86.6,160,29,"Back Injury, Meniscus Tear, Groin Strain, Muscle Injury, ACL Injury",19-04-2024,637,0.8,0,0,1,1,1.9,136,0,0.024,52596,0.149,0.535,0.315,14.18,501731,39.1,1,9.18,9206,1832,16396,47.45,56.41,65.93,3,Rising,0.250764526,0.336391437,192,0.587155963,247.4096386,185,4.2,8.54,5.5,58.40978593,9.622222222,49.02387086,0,Emerging,18.88303477,0.009384,3.699419416,0.2391,28.13886,41.02815719,35.06320772,84.68143898,18-21
PL0061,Endrick,Brazil,ST,Real Madrid,18,24-11-2008,Right,16-01-2028,2,413,34236,117,44,1140,564,38.65,519,318,7.74,1,68,8,413,82.9,85.12,602,772.5,1165.5,93,802,72.1,237,7,608,86.9,168,29,"Achilles Injury, Fracture, Calf Injury, Concussion, Knee Injury",01-07-2024,564,0.7,1,0,0,1,1.67,109,0,0.39,136190,0.456,0.35,0.194,7.76,2621459,81.1,0,9.63,9963,716,16765,58.66,72.83,151.73,4,Rising,0.283292978,0.10653753,161,0.389830508,290.1355932,760.8,-4.8,9.26,3.07,73.60774818,10.8625,121.2113916,0,Emerging,24.15615411,0.31629,35.77753665,0.5191,0,48.57174964,91.8121798,81.41426355,18-21
PL0062,Arda Güler,Turkey,CAM,Real Madrid,19,08-09-2007,Right,16-01-2027,1,367,20204,29,60,863,501,46.22,171,203,6.57,1,73,2,367,55.1,89.51,319,772.5,1165.5,93,802,72.1,237,8,857,107.1,145,51,"Meniscus Tear, Shoulder Injury, Hamstring Injury, Achilles Injury, Fracture, Groin Strain, Ankle Injury, Muscle Injury",04-10-2025,104,0.8,0,1,0,1,2.35,123,0,0.252,22944,0.231,0.516,0.253,11.97,191021,59.5,1,5.51,1338,3374,12186,32.71,40.34,89.31,5,Rising,0.079019074,0.163487738,89,0.242506812,673.4666667,331.2131148,0.7,8.34,3.95,66.48501362,11.9,33.79495924,0,Emerging,23.32619994,0.14994,30.28763764,0.322,11.839104,41.88900272,78.47595783,124.2628381,18-21
PL0063,Warren Zaïre-Emery,France,CM,PSG,18,01-02-2008,Both,16-01-2028,2,441,24608,20,83,863,501,46.22,346,435,7.77,1,53,3,441,55.8,81.91,715,772.5,1165.5,93,802,72.1,237,7,709,101.3,163,29,"Back Injury, Meniscus Tear, Concussion, Knee Injury, Muscle Injury, Hip Injury",12-11-2025,65,0.7,1,0,0,1,1.94,162,0,0.418,6530,0.339,0.305,0.357,14.28,90457,42.9,0,5.64,7371,4717,9240,47.21,54.3,60.02,2,Rising,0.045351474,0.188208617,103,0.233560091,1171.809524,292.952381,1.7,9.82,3.34,63.26530612,12.6625,97.55182058,0,Emerging,15.01800466,0.179322,52.4339297,0.4643,0,46.62566122,100,96.7136719,18-21
PL0064,Kobbie Mainoo,England,CM,Manchester United,19,10-08-2007,Right,15-01-2030,4,252,26106,34,85,863,501,46.22,176,242,7.22,1,73,1,252,103.6,83.78,209,772.5,1165.5,93,802,72.1,237,7,466,66.6,158,19,"Achilles Injury, Fracture, Groin Strain, Concussion, Ligament Damage, Ankle Injury, ACL Injury",06-06-2023,955,0.7,0,0,1,1,1.28,69,0,0.395,24063,0.403,0.411,0.186,11.8,261390,68.2,1,5.69,8819,874,4275,53.29,67.32,13.66,1,Rising,0.134920635,0.337301587,119,0.472222222,745.8857143,303.5581395,1.7,6.04,4.68,72.61904762,8.325,220.2303122,0,Emerging,26.32764121,0.26939,47.02236905,0.4536,9.889893,45.51900952,100,83.84418774,18-21
PL0065,Lamine Yamal,Spain,RW,Barcelona,17,26-12-2009,Left,15-01-2031,5,370,38526,168,78,625,657,54.09,625,609,6.46,1,39,1,370,104.1,85.12,602,772.5,1165.5,93,802,72.1,237,6,592,98.7,168,12,"Calf Injury, Muscle Injury, ACL Injury",24-11-2024,418,0.6,0,0,1,1,1.62,141,0,0,39958,0.176,0.584,0.24,2.96,292546,3.3,1,7.06,3556,324,19414,32.62,41.89,40.61,2,Rising,0.454054054,0.210810811,246,0.664864865,227.964497,487.6708861,5.1,8.4,4.82,61.89189189,14.1,168.5098701,0,Emerging,28.41814838,0,0,0.2066,23.335472,40.31157838,30.51578919,119.9035645,
PL0066,Pau Cubarsí,Spain,CB,Barcelona,17,23-07-2009,Left,15-01-2029,3,258,17897,20,55,863,501,46.22,478,444,6.96,1,69,4,258,69.4,89.64,1273,809,1324,93,802,72.1,237,3,146,48.7,59,30,"Ankle Injury, Concussion",20-02-2023,1061,0.3,0,0,0,0,0.4,28,0,0.044,28737,0.122,0.604,0.273,4.94,481004,76,1,9.24,6653,912,6001,23.23,30.78,27.43,2,Rising,0.07751938,0.213178295,75,0.290697674,852.2380952,319.5892857,-0.9,6.16,1,89.14728682,12.175,72.00155027,0,Emerging,32.50107619,0.03344,2.231412449,0.2258,17.357148,47.35305736,45.02364736,195.4315203,
PL0067,Rico Lewis,England,RB,Manchester City,20,19-11-2006,Left,15-01-2029,3,406,32452,22,21,863,501,46.22,478,444,7.34,2,29,5,203,79.9,90.6,1104,944,1087,93,802,72.1,237,1,47,47,47,47,Shoulder Injury,30-04-2023,992,0.1,0,0,0,0,0.13,11,0,0.287,4626,0.331,0.463,0.206,13.59,32020,17.9,1,4.51,4167,2177,11376,42.28,49.97,98.43,5,Rising,0.054187192,0.051724138,43,0.10591133,1410.956522,1475.090909,2.1,10.12,0.33,97.29064039,23.5,131.0471608,0,Emerging,18.18826868,0.051373,32.91747465,0.3666,2.141838,51.57532808,94.50387601,119.1666545,18-21
PL0068,Antoine Griezmann,France,CAM,Atletico Madrid,33,03-12-1993,Both,16-01-2028,2,294,19148,49,29,863,501,46.22,220,264,7.34,10,67,4,29.4,65.1,90.29,658,772.5,1165.5,93,802,72.1,237,18,1934,107.4,176,14,"Knee Injury, Meniscus Tear, Back Injury, Achilles Injury, Fracture, Concussion, Ligament Damage, Ankle Injury, Muscle Injury, ACL Injury, Hip Injury",25-06-2025,205,1.8,1,0,1,1,5.3,469,0,0.277,10730,0.289,0.427,0.284,5.21,121924,66.6,1,4.65,6113,2365,11794,15.96,21.75,10.84,1,Declining,0.166666667,0.098639456,78,0.265306122,382.96,638.2666667,-0.7,15.88,10,0,5.652631579,32.9787557,0,Veteran,0,0.184482,13.39390495,0.3586,4.58171,33.2532,36.71745742,196.0683962,30-33
